id,codigo,procedimento,descricao,disponivel,user_id,created_at,updated_at
,04.08.03.051-8,RESSECÇÃO DE 2 OU MAIS CORPOS VERTEBRAIS TORACO-LOMBO-SACROS,,1,1,,
,04.08.03.052-6,RESSEÇÃO DE COCCIX,,1,1,,
,04.08.03.053-4,RESSECÇÃO DE ELEMENTO VERTEBRAL POSTERIOR / POSTERO-LATERAL / DISTAL A C2 (MAIS DE 2 SEGMENTOS,,1,1,,
,04.08.03.054-2,RESSECÇÃO DE ELEMENTO VERTEBRAL POSTERIOR / POSTERO-LATERAL DISTAIL A C2 (AT 2 SEGMENTOS,,1,1,,
,04.08.03.055-0,RESSECÇÃO DE UM CORPO VERTEBRAL CERVICAL,,1,1,,
,04.08.03.056-9,RESSECÇÃO DE UM CORPO VERTEBRAL TORACO-LOMBO-SACRO,,1,1,,
,04.08.03.057-7,RETIRADA DE CORPO ESTRANHO DA COLUNA CERVICAL POR VIA ANTERIOR,,1,1,,
,04.08.03.058-5,RETIRADA DE CORPO ESTRANHO DA COLUNA CERVICAL POR VIA POSTERIOR,,1,1,,
,04.08.03.059-3,RETIRADA DE CORPO ESTRANHO DA COLUNA TORACO-LOMBO-SACRA POR VIA ANTERIOR,,1,1,,
,04.08.03.060-7,RETIRADA DE CORPO ESTRANHO DA COLUNA TORACO-LOMBO-SACRA POR VIA POSTERIOR,,1,1,,
,04.08.03.061-5,REVISÃO DE ARTRODESE / TRATAMENTO CIRÚRGICO DE PSEUDARTOSE DA COLUNA TORACO-LOMBO-SACRA ANTERIOR,,1,1,,
,04.08.03.062-3,REVISÃO DE ARTRODESE / TRATAMENTO CIRÚRGICO DE PSEUDARTROSE DA COLUNA CERVICAL POSTERIOR,,1,1,,
,04.08.03.063-1,REVISÃO DE ARTRODESE / TRATAMENTO CIRÚRGICO DE PSEUDARTROSE DA COLUNA TORACO-LOMBO-SACRA POSTERIOR,,1,1,,
,04.08.03.064-0,REVISÃO DE ARTRODESE TRATAMENTO CIRÚRGICO DE PSEUDOARTORSE DA COLUNA CERVICAL ANTERIOR,,1,1,,
,04.08.03.065-8,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERO-POSTERIOR NOVE OU MAIS NÍVEIS,,1,1,,
,04.08.03.066-6,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR OITO NÍVEIS,,1,1,,
,04.08.03.067-4,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR QUATRO NÍVEIS,,1,1,,
,04.08.03.068-2,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR CINCO NÍVEIS,,1,1,,
,04.08.03.069-0,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR POSTERIOR ATÉ OITO NÍVEIS,,1,1,,
,04.08.03.070-4,VERTEBROPLASTIA POR DISPOSITIVO GUIADO EM UM NÍVEL,,1,1,,
,04.08.03.071-2,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR SEIS NÍVEIS,,1,1,,
,04.08.03.072-0,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR SETE NÍVEIS,,1,1,,
,04.08.03.073-9,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR OITO NIVEIS,,1,1,,
,04.08.03.074-7,TRATAMENTO CIRÚRGICO DE FRATURA NIVEL C1 - C2 POR VIA ANTERIOR (OSTEOSSINTESE,,1,1,,
,04.08.03.075-5,TRATAMENTO CIRÚRGICO DE TORCICOLO CONGENITO,,1,1,,
,04.08.03.076-3,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR NOVE NÍVEIS,,1,1,,
,04.08.03.077-1,TRATAMENTO CIRÚRGICO DESCOMPRESSIVO AO NÍVEL DO DESFILADEIRO TORACICO,,1,1,,
,04.08.03.078-0,VERTEBROPLASTIA POR DISPOSITIVO GUIADO DOIS NÍVEIS,,1,1,,
,04.08.03.079-8,VERTEBROPLASTIA POR DISPOSITIVO GUIADO TRES NÍVEIS,,1,1,,
,04.08.03.080-1,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR DOZE NIVEIS OU MAIS,,1,1,,
,04.08.03.081-0,TRATAMENTO CIRURGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR DEZ NIVEIS,,1,1,,
,04.08.03.082-8,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR ONZE NÍVEIS,,1,1,,
,04.08.03.083-6,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR DOIS NÍVEIS,,1,1,,
,04.08.03.084-4,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR TRÊS NÍVEIS,,1,1,,
,04.08.03.085-2,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR CINCO NÍVEIS,,1,1,,
,04.08.03.086-0,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR SEIS NÍVEIS,,1,1,,
,04.08.03.087-9,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR TRÊS NÍVEIS,,1,1,,
,04.08.03.088-7,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR QUATRO NÍVEIS,,1,1,,
,04.08.03.089-5,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR DOIS NÍVEIS,,1,1,,
,04.08.03.090-9,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR SETE NÍVEIS,,1,1,,
,04.08.03.091-7,ARTRODESE CERVICAL / CERVICO TORÁCICA POSTERIOR QUATRO NÍVEIS,,1,1,,
,04.08.04.001-7,ARTRODESE COXOFEMORAL,,1,1,,
,04.08.04.002-5,ARTRODESE DA SÍNFISE PÚBICA,,1,1,,
,04.08.04.003-3,ARTRODESE DE ARTICULAÇÕES SACROILIACAS,,1,1,,
,04.08.04.004-1,ARTROPLASTIA DE QUADRIL (NÃO CONVENCIONAL,,1,1,,
,04.08.04.005-0,ARTROPLASTIA PARCIAL DE QUADRIL,,1,1,,
,04.08.04.006-8,ARTROPLASTIA TOTAL DE CONVERSÃO DO QUADRIL,,1,1,,
,04.08.04.007-6,ARTROPLASTIA DE REVISÃO OU RECONSTRUÇÃO DO QUADRIL,,1,1,,
,04.08.04.008-4,ARTROPLASTIA TOTAL PRIMÁRIA DO QUADRIL CIMENTADA,,1,1,,
,04.08.04.009-2,ARTROPLASTIA TOTAL PRIMARIA DO QUADRIL NÃO CIMENTADA / HÍBRIDA,,1,1,,
,04.08.04.010-6,DESARTICULAÇÃO COXOFEMORAL,,1,1,,
,04.08.04.011-4,DESARTICULAÇÃO INTERÍLIO-ABDOMINAL,,1,1,,
,04.08.04.012-2,EPIFISIODESE DO TROCANTER MAIOR DO FÊMUR,,1,1,,
,04.08.04.013-0,EPIFISIODESE FEMORAL PROXIMAL IN SITU,,1,1,,
,04.08.04.014-9,OSTECTOMIA DA PELVE,,1,1,,
,04.08.04.015-7,OSTEOTOMIA DA PELVE,,1,1,,
,04.08.04.016-5,RECONSTRUÇÃO OSTEOPLASTICA DO QUADRIL,,1,1,,
,04.08.04.017-3,REDUÇÃO INCRUENTA C/ MANIPULAÇÃO DE LUXAÇÃO ESPONTÂNEA / PROGRESSIVA DO QUADRIL COM APLICAÇÃO DE DISPOSITIVOS DE CONTENÇÃO,,1,1,,
,04.08.04.018-1,REDUÇÃO INCRUENTA DE LUXAÇÃO CONGÊNITA COXOFEMORAL,,1,1,,
,04.08.04.019-0,REDUÇÃO INCRUENTA DE LUXAÇÃO COXOFEMORAL TRAUMÁTICA / PÓS-ARTROPLASTIA,,1,1,,
,04.08.04.020-3,REDUÇÃO INCRUENTA DISJUNÇÃO / LUXAÇÃO / FRATURA / FRATURA-LUXAÇÃO AO NÍVEL DO ANEL PÉLVICO,,1,1,,
,04.08.04.021-1,RETIRADA DE ENXERTO AUTÓGENO DE ILÍACO,,1,1,,
,04.08.04.022-0,REVISÃO CIRÚRGICA DE LUXAÇÃO COXOFEMORAL CONGÊNITA,,1,1,,
,04.08.04.023-8,TRANSPOSIÇÃO / ALONGAMENTO MIOTENDINOSO DO ILIOPSOAS EM DOENÇA NEUROMUSCULAR,,1,1,,
,04.08.04.024-6,TRATAMENTO CIRÚRGICO DA AVULSÃO DE TUBEROSIDADES / ESPINHAS E CRISTA ILÍACA S/ LESÃO DO ANEL PÉLVICO,,1,1,,
,04.08.04.025-4,TRATAMENTO CIRÚRGICO DE ASSOCIAÇÃO FRATURA / LUXAÇÃO / FRATURA-LUXAÇÃO / DISJUNÇÃO DO ANEL PÉLVICO,,1,1,,
,04.08.04.026-2,TRATAMENTO CIRÚRGICO DE FRATURA / LUXAÇÃO / FRATURA-LUXAÇÃO / DISJUNÇÃO DO ANEL PÉLVICO ANTERO-POSTERIOR,,1,1,,
,04.08.04.027-0,TRATAMENTO CIRÚRGICO DE FRATURA / LUXAÇÃO / FRATURA-LUXAÇÃO DO COCCIX,,1,1,,
,04.08.04.028-9,TRATAMENTO CIRÚRGICO DE FRATURA / LUXAÇÃO COXOFEMORAL C/ FRATURA DA EPÍFISE FEMORAL,,1,1,,
,04.08.04.029-7,TRATAMENTO CIRÚRGICO DE FRATURA DO ACETÁBULO,,1,1,,
,04.08.04.030-0,TRATAMENTO CIRÚRGICO DE FRATURA DO SACRO,,1,1,,
,04.08.04.031-9,TRATAMENTO CIRÚRGICO DE FRATURA-LUXAÇÃO DA ARTICULAÇÃO COXOFEMORAL (DUPLO ACESSO,,1,1,,
,04.08.04.032-7,TRATAMENTO CIRURGICO DE LUXACAO COXO-FEMORAL CONGENITA,,1,1,,
,04.08.04.033-5,TRATAMENTO CIRURGICO DE LUXACAO COXO-FEMORAL TRAUMATICA / POS-ARTROPLASTIA,,1,1,,
,04.08.04.034-3,TRATAMENTO CIRURGICO DE LUXACAO ESPONTANEA / PROGRESSIVA / PARALITICA DO QUADRIL,,1,1,,
,04.08.05.001-2,AMPUTACAO / DESARTICULACAO DE MEMBROS INFERIORES,,1,1,,
,04.08.05.002-0,AMPUTACAO / DESARTICULACAO DE PE E TARSO,,1,1,,
,04.08.05.003-9,ARTRODESE DE MEDIAS / GRANDES ARTICULAÇÕES DE MEMBRO INFERIOR,,1,1,,
,04.08.05.004-7,ARTROPLASTIA DE JOELHO (NÃO CONVENCIONAL,,1,1,,
,04.08.05.005-5,ARTROPLASTIA TOTAL DE JOELHO - REVISÃO / RECONSTRUÇÃO,,1,1,,
,04.08.05.006-3,ARTROPLASTIA TOTAL PRIMARIA DO JOELHO,,1,1,,
,04.08.05.007-1,ARTROPLASTIA UNICOMPARTIMENTAL PRIMARIA DO JOELHO,,1,1,,
,04.08.05.008-0,FASCIOTOMIA DE MEMBROS INFERIORES,,1,1,,
,04.08.05.009-8,INSTALACAO DE TRACAO ESQUELETICA DO MEMBRO INFERIOR,,1,1,,
,04.08.05.010-1,PATELECTOMIA TOTAL OU PARCIAL,,1,1,,
,04.08.05.011-0,QUADRICEPSPLASTIA,,1,1,,
,04.08.05.012-8,REALINHAMENTO DO MECANISMO EXTENSOR DO JOELHO,,1,1,,
,04.08.05.013-6,RECONSTRUÇÃODE TENDAO PATELAR / TENDAO QUADRICIPITAL,,1,1,,
,04.08.05.014-4,RECONSTRUÇÃO LIGAMENTAR DO TORNOZELO,,1,1,,
,04.08.05.015-2,RECONSTRUÇÃO LIGAMENTAR EXTRA-ARTICULAR DO JOELHO,,1,1,,
,04.08.05.016-0,RECONSTRUÇÃOLIGAMENTAR INTRA-ARTICULAR DO JOELHO (CRUZADO ANTERIOR,,1,1,,
,04.08.05.017-9,RECONSTRUÇÃO LIGAMENTAR INTRA-ARTICULAR DO JOELHO (CRUZADO POSTERIOR COM OU SEM ANTERIOR,,1,1,,
,04.08.05.019-5,REDUCAO INCRUENTA DA LUXACAO / FRATURA-LUXACAO METATARSO-FALANGIANA / INTERFALANGIANA DO PE,,1,1,,
,04.08.05.020-9,REDUCAO INCRUENTA DE FRATURA / LESAO FISARIA DOS METATARSIANOS,,1,1,,
,04.08.05.021-7,REDUCAO INCRUENTA DE FRATURA / LUXACAO / FRATURA-LUXACAO DO TORNOZELO,,1,1,,
,04.08.05.022-5,REDUCAO INCRUENTA DE FRATURA DIAFISARIA / LESAO FISARIA DISTAL DA TIBIA C/ OU S/ FRATURA DA FIBULA,,1,1,,
,04.08.05.023-3,REDUCAO INCRUENTA DE FRATURA DIAFISARIA / LESAO FISARIA PROXIMAL DO FEMUR,,1,1,,
,04.08.05.024-1,REDUCAO INCRUENTA DE FRATURA DOS OSSOS DO TARSO,,1,1,,
,04.08.05.025-0,REDUCAO INCRUENTA DE FRATURA OU LESAO FISARIA DO JOELHO,,1,1,,
,04.08.05.026-8,REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO DO JOELHO,,1,1,,
,04.08.05.027-6,REDUCAO INCRUENTA DE LUXACAO FEMURO-PATELAR,,1,1,,
,04.08.05.028-4,REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO SUBTALAR E INTRATARSICA,,1,1,,
,04.08.05.029-2,REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO TARSO-METATARSICA,,1,1,,
,04.08.05.030-6,REIMPLANTE AO NIVEL DA COXA ATE O TERCO PROXIMAL DA PERNA,,1,1,,
,04.08.05.031-4,REIMPLANTE DO TERCO MEDIO DA PERNA ATE O PE,,1,1,,
,04.08.05.032-2,REPARO DE BAINHA TENDINOSA AO NIVEL DO TORNOZELO,,1,1,,
,04.08.05.033-0,REVISÃO CIRURGICA DE COTO DE AMPUTAÇÃO EM MEMBRO INFERIOR (EXCETO DEDOS DO PÉ,,1,1,,
,04.08.05.034-9,REVISÃO CIRÚRGICA DO PE TORTO CONGENITO,,1,1,,
,04.08.05.035-7,SINDACTILIA CIRURGICA DOS DEDOS DO PE (PROCEDIMENTO TIPO KELIKIAN,,1,1,,
,04.08.05.036-5,TALECTOMIA,,1,1,,
,04.08.05.037-3,TENOSINOVECTOMIA EM MEMBRO INFERIOR,,1,1,,
,04.08.05.038-1,TRANSFERÊNCIA DO GRANDE TROCANTER (PROCEDIMENTO ISOLADO,,1,1,,
,04.08.05.039-0,TRANSFERENCIA MUSCULAR / TENDINOSA NO MEMBRO INFERIOR,,1,1,,
,04.08.05.040-3,TRANSPLANTE DE MENISCO,,1,1,,
,04.08.05.041-1,TRANSPOSIÇÃO DA FIBULA PARA A TIBIA,,1,1,,
,04.08.05.042-0,TRATAMENTO CIRÚRGICO DAS DESINSERCOES DAS ESPINHAS INTERCONDILARES / EPICONDILARES,,1,1,,
,04.08.05.043-8,TRATAMENTO CIRURGICO DE AVULSAO DO GRANDE E DO PEQUENO TROCANTER,,1,1,,
,04.08.05.044-6,TRATAMENTO CIRÚRGICO DE COALIZÃO TARSAL,,1,1,,
,04.08.05.045-4,TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DE OSSOS DO MEDIO-PE,,1,1,,
,04.08.05.046-2,TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS METATARSIANOS,,1,1,,
,04.08.05.047-0,TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS PODODACTILOS,,1,1,,
,04.08.05.048-9,TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA PROXIMAL (COLO DO FEMUR (SINTESE,,1,1,,
,04.08.05.049-7,TRATAMENTO CIRÚRGICO DE FRATURA BIMALEOLAR / TRIMALEOLAR / DA FRATURA-LUXAÇÃO DO TORNOZELO,,1,1,,
,04.08.05.050-0,TRATAMENTO CIRÚRGICO DE FRATURA DA DIÁFISE DA TÍBIA,,1,1,,
,04.08.05.051-9,TRATAMENTO CIRÚRGICO DE FRATURA DA DIÁFISE DO FÊMUR,,1,1,,
,04.08.05.052-7,TRATAMENTO CIRÚRGICO DE FRATURA DA PATELA POR FIXAÇÃO INTERNA,,1,1,,
,04.08.05.053-5,TRATAMENTO CIRÚRGICO DE FRATURA DO CALCÂNEO,,1,1,,
,04.08.05.054-3,TRATAMENTO CIRÚRGICO DE FRATURA DO PILÃO TIBIAL,,1,1,,
,04.08.05.055-1,TRATAMENTO CIRÚRGICO DE FRATURA DO PLANALTO TIBIAL,,1,1,,
,04.08.05.056-0,TRATAMENTO CIRÚRGICO DE FRATURA DO TALUS,,1,1,,
,04.08.05.057-8,TRATAMENTO CIRÚRGICO DE FRATURA DO TORNOZELO UNIMALEOLAR,,1,1,,
,04.08.05.058-6,TRATAMENTO CIRÚRGICO DE FRATURA INTERCONDILEANA / DOS CÔNDILOS DO FÊMUR,,1,1,,
,04.08.05.059-4,TRATAMENTO CIRÚRGICO DE FRATURA LESÃO FISÁRIA AO NÍVEL DO JOELHO,,1,1,,
,04.08.05.060-8,TRATAMENTO CIRÚRGICO DE FRATURA LESÃO FISÁRIA DISTAL DE TÍBIA,,1,1,,
,04.08.05.061-6,TRATAMENTO CIRÚRGICO DE FRATURA SUBTROCANTERIANA,,1,1,,
,04.08.05.062-4,TRATAMENTO CIRÚRGICO DE FRATURA SUPRACONDILEANA DO FÊMUR (METÁFISE DISTAL,,1,1,,
,04.08.05.063-2,TRATAMENTO CIRÚRGICO DE FRATURA TRANSTROCANTERIANA,,1,1,,
,04.08.05.064-0,TRATAMENTO CIRÚRGICO DE GIGANTISMO DO PÉ,,1,1,,
,04.08.05.065-9,TRATAMENTO CIRÚRGICO DE HALUX VALGUS COM OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO,,1,1,,
,04.08.05.066-7,TRATAMENTO CIRÚRGICO DE LESÃO AGUDA CAPSULO-LIGAMENTAR MEMBRO INFERIOR (JOELHO / TORNOZELO,,1,1,,
,04.08.05.067-5,TRATAMENTO CIRÚRGICO DE LESÃO EVOLUTIVA FISÁRIA NO MEMBRO INFERIOR,,1,1,,
,04.08.05.068-3,TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO AO NÍVEL DO JOELHO,,1,1,,
,04.08.05.069-1,TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METATARSO-FALANGIANA / INTER-FALANGIANA,,1,1,,
,04.08.05.070-5,TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO SUBTALAR E INTRA-TARSICA,,1,1,,
,04.08.05.071-3,TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO TARSO-METATARSICA,,1,1,,
,04.08.05.072-1,TRATAMENTO CIRÚRGICO DE METATARSO PRIMO VARO,,1,1,,
,04.08.05.073-0,TRATAMENTO CIRÚRGICO DE PÉ CAVO,,1,1,,
,04.08.05.074-8,TRATAMENTO CIRÚRGICO DE PÉ PLANO VALGO,,1,1,,
,04.08.05.075-6,TRATAMENTO CIRÚRGICO DE PÉ TALO VERTICAL,,1,1,,
,04.08.05.076-4,TRATAMENTO CIRÚRGICO DE PÉ TORTO CONGÊNITO,,1,1,,
,04.08.05.077-2,TRATAMENTO CIRÚRGICO DE PÉ TORTO CONGÊNITO INVETERADO,,1,1,,
,04.08.05.078-0,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA AO NÍVEL DO TARSO,,1,1,,
,04.08.05.079-9,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA DIÁFISE DO FÊMUR,,1,1,,
,04.08.05.080-2,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA REGIÃO TROCANTERIANA,,1,1,,
,04.08.05.081-0,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO COLO DO FÊMUR,,1,1,,
,04.08.05.082-9,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO PÉ,,1,1,,
,04.08.05.083-7,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA METÁFISE DISTAL DO FÊMUR,,1,1,,
,04.08.05.084-5,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO AO NÍVEL DO JOELHO,,1,1,,
,04.08.05.085-3,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE CONGÊNITA DA TÍBIA,,1,1,,
,04.08.05.086-1,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA DIÁFISE TIBIAL,,1,1,,
,04.08.05.087-0,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO/ PERDA ÓSSEA DA METÁFISE TIBIAL,,1,1,,
,04.08.05.088-8,TRATAMENTO CIRÚRGICO DE ROTURA DE MENISCO COM SUTURA MENISCAL UNI / BICOMPATIMENTAL,,1,1,,
,04.08.05.089-6,TRATAMENTO CIRÚRGICO DE ROTURA DO MENISCO COM MENISCECTOMIA PARCIAL / TOTAL,,1,1,,
,04.08.05.090-0,TRATAMENTO CIRÚRGICO DO HALUX RIGIDUS,,1,1,,
,04.08.05.091-8,TRATAMENTO CIRÚRGICO DO HALUX VALGUS S/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO,,1,1,,
,04.08.05.092-6,TRATAMENTO DAS LESÕES OSTEO-CONDRAIS POR FIXAÇÃO OU MOSAICOPLASTIA JOELHO/TORNOZELO,,1,1,,
,04.08.06.001-8,ALONGAMENTO / ENCURTAMENTO MIOTENDINOSO,,1,1,,
,04.08.06.002-6,ALONGAMENTO E/OU TRANSPORTE DE OSSOS DA MÃO E/OU DO PÉ,,1,1,,
,04.08.06.003-4,ALONGAMENTO E/OU TRANSPORTE ÓSSEO DE OSSOS LONGOS (EXCETO DA MÃO E DO PÉ,,1,1,,
,04.08.06.004-2,AMPUTAÇÃO / DESARTICULAÇÃO DE DEDO,,1,1,,
,04.08.06.005-0,ARTRODESE DE PEQUENAS ARTICULAÇÕES,,1,1,,
,04.08.06.006-9,ARTROPLASTIA DE RESSECÇÃO DE MÉDIA / GRANDE ARTICULAÇÃO,,1,1,,
,04.08.06.007-7,ARTROPLASTIA DE RESSECÇÃO DE PEQUENAS ARTICULAÇÕES,,1,1,,
,04.08.06.008-5,BURSECTOMIA,,1,1,,
,04.08.06.009-3,DESCOMPRESSÃO COM ESVAZIAMENTO MEDULAR POR BROCAGEM / VIA CORTICOTOMIA,,1,1,,
,04.08.06.010-7,DIAFISECTOMIA DE OSSOS LONGOS,,1,1,,
,04.08.06.011-5,ENCURTAMENTO DE OSSOS LONGOS EXCETO DA MÃO E DO PÉ,,1,1,,
,04.08.06.012-3,EXPLORAÇÃO ARTICULAR C/ OU S/ SINOVECTOMIA DE MÉDIAS / GRANDES ARTICULAÇÕES,,1,1,,
,04.08.06.013-1,EXPLORAÇÃO ARTICULAR C/ OU S/ SINOVECTOMIA DE PEQUENAS ARTICULAÇÕES,,1,1,,
,04.08.06.014-0,FASCIECTOMIA,,1,1,,
,04.08.06.015-8,MANIPULAÇÃO ARTICULAR,,1,1,,
,04.08.06.016-6,OSTECTOMIA DE OSSOS DA MÃO E/OU DO PÉ,,1,1,,
,04.08.06.017-4,OSTECTOMIA DE OSSOS LONGOS EXCETO DA MÃO E DO PÉ,,1,1,,
,04.08.06.018-2,OSTEOTOMIA DE OSSOS DA MÃO E/OU DO PÉ,,1,1,,
,04.08.06.019-0,OSTEOTOMIA DE OSSOS LONGOS EXCETO DA MÃO E DO PÉ,,1,1,,
,04.08.06.020-4,REINSERÇÃO MUSCULAR,,1,1,,
,04.08.06.021-2,RESSECÇÃO DE CISTO SINOVIAL,,1,1,,
,04.08.06.022-0,RESSECÇÃO DE EXOSTOSE,,1,1,,
,04.08.06.023-9,RESSECÇÃO DE TUMOR E RECONSTRUÇÃO C/ RETALHO MICROCIRÚRGICO,,1,1,,
,04.08.06.024-7,RESSECÇÃO DE TUMOR E RECONSTRUÇÃO C/ RETALHO NÃO MICROCIRÚRGICO (EXCETO MÃO E PÉ,,1,1,,
,04.08.06.025-5,RESSECÇÃO DE TUMOR E RECONSTRUÇÃO C/ TRANSPORTE ÓSSEO,,1,1,,
,04.08.06.026-3,RESSECÇÃO DE TUMOR ÓSSEO C/ SUBSTITUIÇÃO (ENDOPRÓTESE,,1,1,,
,04.08.06.027-1,RESSECÇÃO DE TUMOR ÓSSEO E RECONSTRUÇÃO C/ ENXERTO,,1,1,,
,04.08.06.028-0,RESSECÇÃO DE TUMOR ÓSSEO E RECONSTRUÇÃO C/ RETALHO NÃO MICROCIRÚRGICO (APENAS MÃO E PÉ,,1,1,,
,04.08.06.029-8,RESSECÇÃO DE TUMOR ÓSSEO E RECONSTRUÇÃO POR DESLIZAMENTO,,1,1,,
,04.08.06.030-1,RESSECÇÃO MUSCULAR,,1,1,,
,04.08.06.031-0,RESSECÇÃO SIMPLES DE TUMOR ÓSSEO / DE PARTES MOLES,,1,1,,
,04.08.06.032-8,RETIRADA DE CORPO ESTRANHO INTRA-ARTICULAR,,1,1,,
,04.08.06.033-6,RETIRADA DE CORPO ESTRANHO INTRA-ÓSSEO,,1,1,,
,04.08.06.034-4,RETIRADA DE ESPAÇADORES / OUTROS MATERIAIS,,1,1,,
,04.08.06.035-2,RETIRADA DE FIO OU PINO INTRA-ÓSSEO,,1,1,,
,04.08.06.036-0,RETIRADA DE FIXADOR EXTERNO,,1,1,,
,04.08.06.037-9,RETIRADA DE PLACA E/OU PARAFUSOS,,1,1,,
,04.08.06.038-7,RETIRADA DE PRÓTESE DE SUBSTITUIÇÃO DE GRANDES ARTICULAÇÕES (OMBRO / COTOVELO / QUADRIL / JOELHO,,1,1,,
,04.08.06.039-5,RETIRADA DE PRÓTESE DE SUBSTITUIÇÃO EM PEQUENAS E MÉDIAS ARTICULAÇÕES,,1,1,,
,04.08.06.040-9,RETIRADA DE TRAÇÃO TRANS-ESQUELÉTICA,,1,1,,
,04.08.06.041-7,RETRAÇÃO CICATRICIAL DOS DEDOS COM COMPROMETIMENTO TENDINOSO (POR DEDO,,1,1,,
,04.08.06.042-5,REVISÃO CIRÚRGICA DE COTO DE AMPUTAÇÃO DOS DEDOS,,1,1,,
,04.08.06.043-3,TENODESE,,1,1,,
,04.08.06.044-1,TENÓLISE,,1,1,,
,04.08.06.045-0,TENOMIORRAFIA,,1,1,,
,04.08.06.046-8,TENOMIOTOMIA / DESINSERÇÃO,,1,1,,
,04.08.06.047-6,TENOPLASTIA OU ENXERTO DE TENDÃO UNICO,,1,1,,
,04.08.06.048-4,TENORRAFIA ÚNICA EM TÚNEL OSTEO-FIBROSO,,1,1,,
,04.08.06.049-2,TRANSPLANTE DO HALUX P/ O POLEGAR,,1,1,,
,04.08.06.050-6,TRANSPLANTE DO SEGUNDO PODODÁCTILO PARA POLEGAR / QUALQUER OUTRO DEDO DA MÃO,,1,1,,
,04.08.06.051-4,TRANSPLANTE MÚSCULO-CUTÂNEO C/ MICRO-ANASTOMOSE NO TRONCO / EXTREMIDADE,,1,1,,
,04.08.06.052-2,TRANSPLANTE OSTEO-MÚSCULO-CUTÂNEO C/ MICRO-ANASTOMOSE NO TRONCO OU EXTREMIDADES,,1,1,,
